InventoryID,Glottocode,LanguageName,GlyphID,Source,Allophones,Phoneme,SegmentClass,nasal,PhonemeOld,base,ISO6393,name,isocodes,level,macroarea,latitude,longitude
1963,kaya1330,Mebengokre,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,txu,Kayapó,txu,language,South America,-7.77352,-51.6737
1963,kaya1330,Mebengokre,0264,saphon,NA,ɤ,vowel,-,ɤ,ɤ,txu,Kayapó,txu,language,South America,-7.77352,-51.6737
1963,kaya1330,Mebengokre,026F,saphon,NA,ɯ,vowel,-,ɯ,ɯ,txu,Kayapó,txu,language,South America,-7.77352,-51.6737
1963,kaya1330,Mebengokre,026F+0303,saphon,NA,ɯ̃,vowel,+,ɯ̃,ɯ,txu,Kayapó,txu,language,South America,-7.77352,-51.6737
1963,kaya1330,Mebengokre,028C,saphon,NA,ʌ,vowel,-,ʌ,ʌ,txu,Kayapó,txu,language,South America,-7.77352,-51.6737
1963,kaya1330,Mebengokre,028C+0303,saphon,NA,ʌ̃,vowel,+,ʌ̃,ʌ,txu,Kayapó,txu,language,South America,-7.77352,-51.6737
1964,krah1246,Krahô,0061,saphon,NA,a,vowel,-,a,a,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0061+02D0,saphon,NA,a,vowel,-,aː,a,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0061+0303,saphon,NA,ã,vowel,+,ã,a,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0061+0303+02D0,saphon,NA,ã,vowel,+,ãː,a,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0065,saphon,NA,e,vowel,-,e,e,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0065+02D0,saphon,NA,e,vowel,-,eː,e,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0069,saphon,NA,i,vowel,-,i,i,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0069+02D0,saphon,NA,i,vowel,-,iː,i,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0069+0303+02D0,saphon,NA,ĩ,vowel,+,ĩː,i,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,006F,saphon,NA,o,vowel,-,o,o,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,006F+02D0,saphon,NA,o,vowel,-,oː,o,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0075,saphon,NA,u,vowel,-,u,u,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0075+02D0,saphon,NA,u,vowel,-,uː,u,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0075+0303+02D0,saphon,NA,ũ,vowel,+,ũː,u,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0254+02D0,saphon,NA,ɔ,vowel,-,ɔː,ɔ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0254+0303,saphon,NA,ɔ̃,vowel,+,ɔ̃,ɔ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0254+0303+02D0,saphon,NA,ɔ̃,vowel,+,ɔ̃ː,ɔ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,025B+02D0,saphon,NA,ɛ,vowel,-,ɛː,ɛ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,025B+0303,saphon,NA,ɛ̃,vowel,+,ɛ̃,ɛ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,025B+0303+02D0,saphon,NA,ɛ̃,vowel,+,ɛ̃ː,ɛ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0264,saphon,NA,ɤ,vowel,-,ɤ,ɤ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,0264+02D0,saphon,NA,ɤ,vowel,-,ɤː,ɤ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,026F,saphon,NA,ɯ,vowel,-,ɯ,ɯ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,026F+02D0,saphon,NA,ɯ,vowel,-,ɯː,ɯ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,026F+0303,saphon,NA,ɯ̃,vowel,+,ɯ̃,ɯ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,026F+0303+02D0,saphon,NA,ɯ̃,vowel,+,ɯ̃ː,ɯ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,028C,saphon,NA,ʌ,vowel,-,ʌ,ʌ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,028C+02D0,saphon,NA,ʌ,vowel,-,ʌː,ʌ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,028C+0303,saphon,NA,ʌ̃,vowel,+,ʌ̃,ʌ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1964,krah1246,Krahô,028C+0303+02D0,saphon,NA,ʌ̃,vowel,+,ʌ̃ː,ʌ,xra,Krahô,xra,dialect,South America,-8.01172,-47.5774
1965,kren1239,Krenak,0061,saphon,NA,a,vowel,-,a,a,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0061+0303,saphon,NA,ã,vowel,+,ã,a,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0069,saphon,NA,i,vowel,-,i,i,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,006F,saphon,NA,o,vowel,-,o,o,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0075,saphon,NA,u,vowel,-,u,u,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0254+0303,saphon,NA,ɔ̃,vowel,+,ɔ̃,ɔ,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0259,saphon,NA,ə,vowel,-,ə,ə,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,025B+0303,saphon,NA,ɛ̃,vowel,+,ɛ̃,ɛ,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1965,kren1239,Krenak,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,kqq,Krenak,kqq,language,South America,-18.9988,-41.2299
1966,krik1239,Krinkati-Timbira,0061,saphon,NA,a,vowel,-,a,a,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0061+0303,saphon,NA,ã,vowel,+,ã,a,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0065,saphon,NA,e,vowel,-,e,e,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0069,saphon,NA,i,vowel,-,i,i,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,006F,saphon,NA,o,vowel,-,o,o,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0075,saphon,NA,u,vowel,-,u,u,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0254+0303,saphon,NA,ɔ̃,vowel,+,ɔ̃,ɔ,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0259,saphon,NA,ə,vowel,-,ə,ə,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,025B+0303,saphon,NA,ɛ̃,vowel,+,ɛ̃,ɛ,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1966,krik1239,Krinkati-Timbira,0268+0303,saphon,NA,ɨ̃,vowel,+,ɨ̃,ɨ,xri,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
1968,ofay1240,Ofayé,0061,saphon,NA,a,vowel,-,a,a,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,0061+0303,saphon,NA,ã,vowel,+,ã,a,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,0065,saphon,NA,e,vowel,-,e,e,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,0069,saphon,NA,i,vowel,-,i,i,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,006F,saphon,NA,o,vowel,-,o,o,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,006F+0303,saphon,NA,õ,vowel,+,õ,o,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,0259,saphon,NA,ə,vowel,-,ə,ə,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1968,ofay1240,Ofayé,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,opy,Ofayé,opy,language,South America,-22.278,-53.7227
1969,pana1307,Panará,0061,saphon,NA,a,vowel,-,a,a,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0061+0303,saphon,NA,ã,vowel,+,ã,a,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0065,saphon,NA,e,vowel,-,e,e,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0069,saphon,NA,i,vowel,-,i,i,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,006F,saphon,NA,o,vowel,-,o,o,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,006F+0303,saphon,NA,õ,vowel,+,õ,o,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0075,saphon,NA,u,vowel,-,u,u,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0259,saphon,NA,ə,vowel,-,ə,ə,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,kre,Panará,kre,language,South America,-10.58,-53
1969,pana1307,Panará,0268+0303,saphon,NA,ɨ̃,vowel,+,ɨ̃,ɨ,kre,Panará,kre,language,South America,-10.58,-53
1972,rikb1245,Rikbaktsa,0061,saphon,NA,a,vowel,-,a,a,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0061+0303,saphon,NA,ã,vowel,+,ã,a,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0065,saphon,NA,e,vowel,-,e,e,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0069,saphon,NA,i,vowel,-,i,i,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,006F,saphon,NA,o,vowel,-,o,o,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,006F+0303,saphon,NA,õ,vowel,+,õ,o,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0075,saphon,NA,u,vowel,-,u,u,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0259,saphon,NA,ə,vowel,-,ə,ə,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0259+0303,saphon,NA,ə̃,vowel,+,ə̃,ə,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1972,rikb1245,Rikbaktsa,0268+0303,saphon,NA,ɨ̃,vowel,+,ɨ̃,ɨ,rkb,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
1973,suya1243,Suyá,0061,saphon,NA,a,vowel,-,a,a,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0061+0303,saphon,NA,ã,vowel,+,ã,a,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0065,saphon,NA,e,vowel,-,e,e,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0069,saphon,NA,i,vowel,-,i,i,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,006F,saphon,NA,o,vowel,-,o,o,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,006F+0303,saphon,NA,õ,vowel,+,õ,o,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0075,saphon,NA,u,vowel,-,u,u,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0259,saphon,NA,ə,vowel,-,ə,ə,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1973,suya1243,Suyá,0268+0303,saphon,NA,ɨ̃,vowel,+,ɨ̃,ɨ,suy,Suyá,suy,language,South America,-11.5178,-53.0743
1976,xava1240,Xavánte,0061,saphon,NA,a,vowel,-,a,a,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0065,saphon,NA,e,vowel,-,e,e,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0069,saphon,NA,i,vowel,-,i,i,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,006F,saphon,NA,o,vowel,-,o,o,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,006F+0303,saphon,NA,õ,vowel,+,õ,o,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0075,saphon,NA,u,vowel,-,u,u,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0250+0303,saphon,NA,ɐ̃,vowel,+,ɐ̃,ɐ,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0259,saphon,NA,ə,vowel,-,ə,ə,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1976,xava1240,Xavánte,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,xav,Xavánte,xav,language,South America,-14.3017,-52.4367
1977,xere1240,Xerénte,0061,saphon,NA,a,vowel,-,a,a,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0065,saphon,NA,e,vowel,-,e,e,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0069,saphon,NA,i,vowel,-,i,i,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,006F,saphon,NA,o,vowel,-,o,o,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,006F+0303,saphon,NA,õ,vowel,+,õ,o,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0075,saphon,NA,u,vowel,-,u,u,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0259,saphon,NA,ə,vowel,-,ə,ə,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0259+0303,saphon,NA,ə̃,vowel,+,ə̃,ə,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1977,xere1240,Xerénte,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,xer,Xerénte,xer,language,South America,-9.59426,-48.2629
1978,xokl1240,Xokleng,0061,saphon,NA,a,vowel,-,a,a,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0061+0303,saphon,NA,ã,vowel,+,ã,a,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0065,saphon,NA,e,vowel,-,e,e,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0069,saphon,NA,i,vowel,-,i,i,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,006F,saphon,NA,o,vowel,-,o,o,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,006F+0303,saphon,NA,õ,vowel,+,õ,o,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0075,saphon,NA,u,vowel,-,u,u,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0075+0303,saphon,NA,ũ,vowel,+,ũ,u,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0254+0303,saphon,NA,ɔ̃,vowel,+,ɔ̃,ɔ,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0259,saphon,NA,ə,vowel,-,ə,ə,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0259+0303,saphon,NA,ə̃,vowel,+,ə̃,ə,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,025B+0303,saphon,NA,ɛ̃,vowel,+,ɛ̃,ɛ,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1978,xokl1240,Xokleng,0268+0303,saphon,NA,ɨ̃,vowel,+,ɨ̃,ɨ,xok,Xokleng,xok,language,South America,-26.9217,-49.5886
1980,saop1235,"Kaingáng, São Paulo",0061,saphon,NA,a,vowel,-,a,a,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0065,saphon,NA,e,vowel,-,e,e,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0069,saphon,NA,i,vowel,-,i,i,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0069+0303,saphon,NA,ĩ,vowel,+,ĩ,i,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",006F,saphon,NA,o,vowel,-,o,o,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",006F+0303,saphon,NA,õ,vowel,+,õ,o,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0075,saphon,NA,u,vowel,-,u,u,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0254,saphon,NA,ɔ,vowel,-,ɔ,ɔ,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0259,saphon,NA,ə,vowel,-,ə,ə,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0259+0303,saphon,NA,ə̃,vowel,+,ə̃,ə,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",025B,saphon,NA,ɛ,vowel,-,ɛ,ɛ,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",025B+0303,saphon,NA,ɛ̃,vowel,+,ɛ̃,ɛ,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0268,saphon,NA,ɨ,vowel,-,ɨ,ɨ,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1980,saop1235,"Kaingáng, São Paulo",0268+0303,saphon,NA,ɨ̃,vowel,+,ɨ̃,ɨ,zkp,São Paulo Kaingáng,zkp,language,South America,-23.5708,-46.7609
1988,mose1249,Tsimané,0061,saphon,NA,a,vowel,-,a,a,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
1988,mose1249,Tsimané,0061+0303,saphon,NA,ã,vowel,+,ã,a,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
1988,mose1249,Tsimané,0065,saphon,NA,e,vowel,-,e,e,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
1988,mose1249,Tsimané,0065+02D0,saphon,NA,e,vowel,-,eː,e,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
1988,mose1249,Tsimané,0065+0303,saphon,NA,ẽ,vowel,+,ẽ,e,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
1988,mose1249,Tsimané,0065+0303+02D0,saphon,NA,ẽ,vowel,+,ẽː,e,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
1988,mose1249,Tsimané,0069,saphon,NA,i,vowel,-,i,i,cas,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756
